id	speaker	sex	text	label
gb54095	655ec8dc8e167d814f66087fd3e52879	M	"I thank the right hon. Member for his intervention. He gave a fantastic oration earlier on in support of devolution and the Good Friday agreement. It was fantastic to hear him talking about the Good Friday agreement in such glowing terms. I was 14 or 15 when that was signed. Maybe my memory is not quite serving me right, but I just cannot remember how exactly the DUP voted on the issue of the Good Friday agreement. But if he has now become a convert to the Good Friday agreement and all things power sharing, I welcome him on to the pitch. I am delighted to see it

The point about the Irish language issue, and all the cultural issues—remember, it was not just the Irish language that was dealt with in the NDNA agreement—is that you can do two things at once; you can do many things at once when you are in government. I would go much further, by the way: I believe absolutely that the language and cultural legislation needs to happen and has to happen as quickly as possible. Do I think we should be threatening the very edifice of government and power sharing over that issue? No, I do not. Equally, do I think we should be threatening the very edifice of government and devolution and power sharing and the Good Friday agreement institutions over the protocol? No, I do not

That is the problem. We have two parties in control in Northern Ireland—in charge for the last 14 or so years—that are absolutely and totally obsessed with themselves and their own self-interest, with nowhere near enough effort put into dealing with the problems and crises that are evolving, in our collapsing health service and in our education system, which is in real trouble. Why do we not focus our efforts on that, instead of constantly having culture wars and constantly dragging ourselves to the brink of collapse? I will tell hon. Members why: because it suits those two political parties and the system we have created and the bastardisation of the Good Friday agreement that happened at St Andrews to keep having this culture war: “Let’s build both sides up against each other; let’s build the walls higher and higher.” Why not break down some of the walls? Why do we not realise that the people’s priorities are the health service, access to decent education and a job for the young people? When I walk around the city of Derry, it is a city that has been starved of investment for many a decade, and a city that still does not have—this was in New Decade, New Approach, as the right hon. Member for Skipton and Ripon will know, as I helped write some of the words in that document—the full-scale university that it desperately needs. Derry needs that university to stem the tide of our young people leaving—hundreds of them every year, never coming back

They are the issues we should deal with. They are not Unionist priorities. They are not nationalist priorities. They are priorities for every single one of our citizens. For God’s sake, can we not start dealing with those, instead of bringing ourselves to the brink of collapse every single time?"	1
gb35913	1a31c43cc8035c33fc1f6e7f87bca77a	M	"To ask Her Majesty’s Government what plans they have to amend the visa requirements for international students and to remove those students from the immigration figures.


My Lords, I beg leave to ask the Question standing in my name on the Order Paper and in doing so declare my interests as set out in the register.


My Lords, international students are one of the most gleaming gems in the United Kingdom’s soft power crown. My noble friend knows that I believe they should be removed from the immigration figures, because there would only be an upside to such a move.


Can she give the House information on the tier 4 pilot that is being undertaken? What are the results so far and what can be done to extend it to give even greater benefit across the sector?"	0
gb56142	86ae0b205eb52f5b3e643fbdf670646a	M	"My Lords, I shall speak to the amendments tabled in the name of my noble friend Lord Mancroft, who, sadly, has fallen to the Covid virus, and we of course wish him well. It falls to me to take on the challenge of trying to persuade the Government, who so far have been pretty unpersuadable, to take this Bill more seriously and put it into better shape. For the record, I do not consider myself, as the noble Baroness, Lady Jones of Moulsecoomb, suggested, a right-wing Tory, even though some of my colleagues do. This has nothing to do with right or left. I think that the general feeling in the House was that this is a badly constructed Bill. I know that some of the government amendments have the support of the Liberal Democrats and Labour, which means that it is not a well-supported Bill

For those who have just joined this debate, I say the following: I do not farm, and I rarely fish. I am not an industrial fisherman or commercial farmer; occasionally I shoot—but what I really enjoy is our green and pleasant land, and living in the countryside. As far as I am concerned, it has been under responsible stewardship for a very long time, or it would not still be a green and pleasant land. If I am a Tory, which I am, I believe the well-known Conservative Party tenet that people do better when the Government do least. Here we have a Bill that seeks to interfere with people and how they run their lives. It is not just this Bill on its own, in isolation; we should look at the general onslaught of change that is happening to farmers in the countryside

How do we arrive at this place? It is extraordinary. I may be totally wrong, but I can count four animal welfare-related Bills, three of which come under a new umbrella of animal welfare created by Defra. Ministers say that they want experts to advise them on sentience, but they are getting loads of advice. They could just come to the noble Lord, Lord Trees, and get terrific advice from him, or the noble Baroness, Lady Deech, and get fantastic advice from her, because they are well-known experts. It is why they have been appointed to this House—among many other reasons, I hastily add. It just demonstrates another way of Defra interfering with farming, the countryside and fishing. It is setting down standards and definitions of standards that many other countries do not support. Not even the European Union has gone this far in setting out standards, insisting that our farmers and fishermen adhere to a certain group of standards

Yet on the other hand, the Government are signing trade deals with these countries and allowing imports of various goods from countries that will not adhere to the same welfare sentiments that we do. We will still get lobsters from Canada—we will be able to get lobsters from Scotland, by the way, as this relates to the United Kingdom. We will still be able to get octopus from Spain not killed in the same way as we think it should be. We will get langoustines from Scotland and France killed totally differently than the ones that we have—and prawns, as we know, come from Thailand and other countries like that

There is no civilised way of killing animals, or anybody, for that matter—whether it is slitting their throat, catching them in nets and leaving them out of air on fishing boats, hooking them and shooting them, stunning them or boiling them. They are all terrible ways to die. We should bear in mind that that is the case. Yet Defra is going to appoint a committee that sits as judge and jury on how these animals and sentient beings should be killed—in the animals’ case, but also it will give the description of sentient beings. This will destroy the livelihoods of our fishing industry, which will not be able to compete on the same level field, and it will make farming very difficult."	0
gb48250	7c284d46e2dc118e9cca49f7125c99e0	M	"May I thank the hon. Lady for bringing this matter to the attention of the House, because I must confess that I was entirely unaware, in my ignorance, of the transplant games? It is a wonderful thing that she has brought attention to the games, and I hope that people who follow our proceedings, and other outlets, will become aware of them. I hope that her local paper will also pick up her advocacy for the games. She is absolutely right to encourage transplants, and to encourage people with transplants to show what successful lives they can lead.


My right hon. Friend makes an absolutely brilliant point. What this Government are doing is helping the whole United Kingdom, and £2 billion extra for Scotland from United Kingdom taxpayers is a real commitment to the United Kingdom. It is extraordinary that however well we do things, the SNP always complains."	0
gb48509	3717bdeb352321799d4c7c0343b29e07	M	At least one forecast has predicted that coastal communities will be hit the hardest by any economic downturn following the covid-19 crisis. Here in Aberconwy, our queen of resorts, Llandudno, has been singled out as one of those communities that may well be hardest hit in the UK. The situation is further exaggerated by the fact that we are still approaching the peak of the crisis in north Wales. What measures has my right hon. Friend put in place to ensure that he will reach that balance between stimulating our economy, particularly the hospitality trade, and making sure that that stimulus does not come too soon with the result that we get hit by a second wave here in north Wales?	0
gb38531	a89fd3dac668baee7d37f7d9cc6d136a	F	Instead of praising the Government for what they have done today, the hon. Gentleman, I suggest, should turn his mind to the situation in Northern Ireland. We have no functioning Assembly or responsible Ministers to deal with any of the problems that will arise when universal credit is rolled out across Northern Ireland. May I urge him to give a commitment to the House that his party will get together with Sinn Féin, which makes such a song and dance about welfare reform, and restore the Assembly as a priority?	1
gb32743	fcf70383aad8d3821ecdd4f5749fd69e	M	"My hon. Friend is absolutely right. That is why these things have to be done in partnership with the local health authority and the local authority. If there is no provision, police officers are left in the position of having to make decisions about people with mental illnesses, and we do not want them to be in that position, because they are not qualified to make such decisions. The Police Federation, too, needs to be thanked for its work on this issue, because it was the first to point out that many people in custody suites should not be there, because of their mental health conditions, and it would prefer them to be in another place. My hon. Friend is therefore right: these issues are all part of providing even better support for such people

The Committee welcomes what has been said about police bail, which of course reflects one of our recommendations. We published our report on the issue on 20 March 2015. We were moved to do so because of the evidence given to us by a number of individuals, and particularly by Paul Gambaccini, who made the powerful point that the continuous extension of bail caused individuals huge distress

Paul Gambaccini also said, and we agreed with him, although this is not part of the Bill, that when the police finish an investigation and find that there is no evidence, they should say not that people are not being prosecuted because there is insufficient evidence, but simply that they could not proceed because there was no evidence, which was the situation we found in the Paul Gambaccini case. It is important that that happens.


What the Minister has said today is extremely powerful and important, and it will give great comfort to people such as Paul Gambaccini. That is a common-sense approach to the cases of people have been on bail continuously but where no evidence is then found. People should conduct these investigations in a timely fashion. What the Minister has said will be something we can use as an example of good practice

The shadow Home Secretary, who is not in his place at the moment, mentioned the case of Siddhartha Dhar, whose sister came to give evidence to the Committee—it was an emotional time, but it was important evidence. We were concerned that his passport was not handed over when he became a suspect. The police actually sent him a letter asking him to come along and surrender it; of course, by then, he had left the country—he had booked his departure, got on a coach with his family and crossed the border, and he was gone. He is probably still in Syria, although we do not know for sure

The Minister may think this is also a matter of common sense rather than statute, but it is important, where we have terrorist suspects, as the shadow Home Secretary said, that we insist on their passports being handed over when they are in the custody suite; we should not wait to write to them and say, “Please will you hand over your passport?” because they will have used the opportunity to leave the country, as Mr Dhar did

This may be a matter of common sense rather than statute—this is not a criticism of individuals, but us looking at a system—but many years ago we said to the Justice Department, “Wouldn’t it be a good idea to ask a foreign national prisoner to surrender their passport to the court at the time of sentence?” The Prime Minister has now said that that is a very good idea and we must ensure that it happens

Those are common-sense suggestions. I know it requires a whole inquiry by the Home Affairs Committee to come up with them, but why have they not been implemented before? That is my concern. I welcome absolutely what is being done on police bail—it is the right course of action—but the handover of passports is very important. The Committee has been trying for some time to get the new director general of the Passport Office in. He has so far eluded us, but we will write to him again and remind him that he needs to come in; otherwise, we will be writing a very stern letter. He has an important contribution to make to this debate. When the Prime Minister appeared before the Liaison Committee, he also said he would look at these issues

I welcome what is being suggested with regard to the reform of the Police Federation. Its new management, if I can call them that, have made substantial changes. It is right that the federation’s core purpose should be amended to include a commitment to acting in the public interest. However, a recent letter from the chief executive and the chairman touched on some of the promises made about returning subscriptions to police officers because the federation had amassed huge reserves. I know the Policing Minister loves talking about reserves, and the federation had amassed quite a lot of reserves, so the Committee suggested that it hand some of them back to PCs, rather than collecting more subs. We also suggested that a smaller amount be spent on legal action, because the federation is spending quite a lot on supporting legal action. The Bill helps us along that road, and I hope that the other issues—the Bill does not mention reserves—will also be looked at

The fifth area where the Bill implements recommendations by the Select Committee is police integrity. We are pleased that there will be a new statutory police barred list for officers and staff who have been dismissed, and that a police advisory list of those who are under investigation for matters amounting to gross misconduct is also included in the Bill. The Bill also places a duty on senior officers and policing bodies to check job applicants against the list before employing them and to report to the College of Policing

Shortly the Committee will open up a review of the work of the College of Policing, and Alex Marshall will be coming before us. The Home Secretary talked about the massive changes she has made, and no Home Secretary has ever made such dramatic changes to the landscape of policing. However, I think we have neglected the College of Policing. I rate it very highly, and I think Alex Marshall is an excellent chief executive. We need to call it the Royal College of Policing. We need to make sure it stands on a par with some of the other royal colleges, such as the Royal College of Nursing, and with the British Medical Association and other organisations. I think we are getting there.


I hope that we will look at some of these issues when we come to review the work of the college in the next Session

I support what is being done on police complaints. As I have sometimes said to my hon. Friend the Member for North Durham, perhaps the police at a local level could adopt the John Lewis approach—“If there is a complaint, try and sort it out.” When members of the public complain about us, as I am sure they do very rarely [Interruption]—yes, it does happen—we take that more seriously than we do letters of praise, because we want to get the system right. If somebody complains that we did not spend enough time with them at a surgery or they are unhappy with a letter that we have sent, we spend a disproportionate amount of time on that—more than we do on other members of the public. Sometimes it is better to say, “Sorry, we got it wrong”, at a local level. Not everyone can have the privilege of coming before the House and saying sorry in such a public way, as the Minister did on the police funding formula, but he did it and he survived, and he has grown stronger as a result. The police should do this at a local level. I have a bit of an open mind about some of the suggestions, but a time limit is absolutely vital: we cannot have things going on for ever and ever. I fully support what the Government are doing on firearms, although, to reiterate the Committee’s previous recommendations, we think that there are too many pieces of legislation relating to firearms and they should be consolidated in one Act of Parliament rather than be found in different places. I think that Opposition Front Benchers will be very open to a suggestion of consolidation, because it is quite difficult to find every single piece of information

On collaboration with the fire service, I take a different view from the shadow Home Secretary. I have an open mind about this. Better collaboration between the emergency services might help local people. I suppose I am driven by the fact that, on 14 January, 10 ambulances were parked outside Leicester Royal Infirmary delivering patients and not collecting them. We have only 25 ambulances in the whole of Leicestershire, so to find 10 outside the infirmary made me worry about our emergency services system. I am open to persuasion. I am happy to look at this carefully, and I am sure the Committee will also want to look at it to see whether it will work. The hon. Member for Braintree (James Cleverly), who is here, is the former chairman of the fire authority for London, and perhaps we will call on him to give evidence, if he is free. We want a system that is going to work; we do not want to amalgamate and collaborate and then the whole thing collapses. We want the system to be better rather than worse

I also have a bit of an open mind about volunteers. We do need a professional police service. We need to be careful about using volunteers, because there are issues of vetting and of who should be accepted. Of course, the idea that the public should be part of policing is very important—it is all about Neighbourhood Watch. I do not see as many of those signs in Leicester these days. There are lots of photographs of Vardy and Mahrez on lamp-posts, but not many signs about neighbourhood policing—I had to get that in somewhere, Mr Deputy Speaker. We need to tread carefully with regard to volunteers. If we do that, we can get a better police service

I do not want to open up a new debate on the police funding formula, because that will only encourage the Minister to mention it again when he winds up, but we do need a timetable on police funding. The Minister said that he was waiting for the review from the National Police Chiefs Council. I have written to Sara Thornton to ask her whether she thinks her review will somehow stall what the Minister proposes to do. I will await her response and we will of course publish that letter. All this has to be paid for. We have new legislation—those of us who have been in this House for a number of years will have seen policing Bills before—but in the end it all costs. We need to sort out the issue of funding, because we do not want to end up being bitten by having good legislation that is supported by the whole House and being unable to pay for it. I hope that we will look at that in future."	1
gb38079	9b5b2b3c4a74d5d5685adbf93a834f9f	M	"My Lords, the noble Lord has done the House a service in raising this issue. I should refer to my interests as an unpaid consultant in my old firm of solicitors, which specialises in personal injury claims

The changes effected by the order we are debating have been a long time in the making. As the Explanatory Memorandum to the order makes clear, the procedure was prescribed in the Damages Act 1996, which vested in the Lord Chancellor the power to prescribe a discount rate which the courts must consider—though not necessarily apply—when determining compensation in personal injury cases in the form of a lump sum. Until that time, the rate had been determined by the courts

This is only the second occasion since 1996 when a change has been made. As we have heard, the rate has been reduced from 2.5% to minus 0.75%. The purpose of the order is to reflect in relation to awards of lump-sum damages in cases of significant monetary loss—for example, long-term loss of earnings or the cost of round-the-clock care—the average yield of index-linked gilts, as the noble Lord, Lord Hodgson, explained. Thus the damages awarded will reflect a rate of return which is designed to ensure that the claimant does not make a profit from the compensation but is adequately provided for

In 2010 the then Lord Chancellor, Kenneth Clarke, initiated the process of a review and a consultation was launched in 2012 that was inconclusive. It was followed in 2015 by the report of an expert panel commissioned by Chris Grayling. A further 16 months elapsed before Mr Grayling’s successor but one consulted the Treasury and the Government Actuary, and the relevant order was finally made. Over time it became apparent that the 2.5% discount did not reflect the realities of a changing investment market, such that the compensation could run out or the injured party have to invest in higher-risk products

Needless to say, the insurance industry has opposed the changes and claims that they will lead to higher premiums. This is par for the course for an industry that in recent years has done so much to increase its profits, not least by persuading the Government to effect changes in the realm of personal injury claims while making little, if any, reduction in premiums. APIL, the Association of Personal Injury Lawyers, reports that Admiral Insurance stated that motor insurance profits after the change would still be of the order of £336 million. APIL commended the statement in the Government’s consultation that they could be influenced by the effect of the change in the rate on defendants. Another organisation, Hastings, said that the reduction, “is not expected to have a material impact on the Group’s financial outlook for 2017”— so that is one insurer not apparently overconcerned at the change. Even more illuminating is the figure which Thompsons Solicitors calculated as the saving to motor insurers during the last 10 years of the 2.5% rate—a staggering £30 billion. There is little or no evidence that this has been reflected in reduced insurance premiums

Given the nature of the claims in question, where long-term losses of income can occur alongside a need for special care, home or vehicle adaptations and the like, periodical payment orders—rather than one-off lump-sum payments—may well feature increasingly in the award of damages or the terms of settlement of claims. The noble Lord alluded to that desirable move."	1
gb42053	002fa4c355ea0b2dd8feef648353b693	M	"It is a pleasure to follow my hon. Friend the Member for Walsall North (Eddie Hughes). He is part of a small coterie of us who have sat through the whole of this afternoon’s debate, so I feel some sense of camaraderie with him

There is a lot in the Bill to be welcomed. I think I speak for many in the House when I say that any legislation that improves our constituents’ safety is to be applauded. However, I wish gently to advise the Minister that legislation alone is not a panacea for reducing crime in the United Kingdom. Indeed, as my right hon. Friend the Member for Chipping Barnet (Theresa Villiers) and my hon. Friends the Members for Solihull (Julian Knight), for Gloucester (Richard Graham) and for Hornchurch and Upminster (Julia Lopez) have all said, the PCC determines priorities, and that affects the level of crime

As a London MP, I can speak only about London. It is a fact that crime is on the rise in our capital and has been since the incumbent Mayor was elected. I say with no particular pleasure that it is rather disappointing that his standard excuse is that he could tackle the problem of violent crime if he had more resources. I certainly do not agree with that point of view. It is completely disingenuous of the London Mayor to demand more funding. The Government have continually provided financial support to him, including through a scheme for him to receive a cut from business rates, which has provided an additional £60 million. The Government have also allowed the Mayor to raise council tax to bring in an additional £49 million to support the police service in London. Therefore, overall, the Government have supported the Mayor by giving him access to more than £110 million, as my right hon. Friend the Member for Chipping Barnet and my hon. Friends the Members for Solihull and for South Thanet (Craig Mackinlay) have mentioned. Then of course there are the millions of pounds that the Mayor of London holds in reserves

All police services need legislation to address changing criminal behaviour. The vile issue of acid attacks is just one of those where the law needs to catch up. Indeed, under Ken Livingstone crime started to go up, but his replacement—my right hon. Friend the Member for Uxbridge and South Ruislip (Boris Johnson)—Stephen Greenhalgh, who has already been mentioned, and my hon. Friend the Member for North West Hampshire (Kit Malthouse) made it a political priority to address violent crime, particularly crime affecting young people. History proves to us that policing is not just about money and legislation, but about political will

I am very pleased to see that my hon. Friend the Member for North West Hampshire has entered the Chamber and is in his place because I wish to mention the article he wrote in January for the Evening Standard. He said that when he was appointed deputy mayor for policing in London, the number of teenage murders in his first year was 29. He made it a political priority to address that rise and ensured that, when he left office, the number had been reduced to eight. The trajectory that he was previously on would have put the number of deaths at more than 50. The number of deaths in London now is about 80, so we are at a higher level

My hon. Friend said that there was a culture in the Metropolitan police whereby teen murders were not considered statistically high in comparison with other world cities. That is appalling. He also said that the view of the Met police was that deaths of black youths were considered a fact of city life. That is abhorrent. He also outlined in his piece that many of the initiatives were controversial because they disproportionately affected black communities. That required him and the Mayor continuously to reassure communities that their actions were keeping their children safe. That is a commitment that the current Mayor should accept. The hon. Member for Sheffield, Heeley (Louise Haigh), who has returned to her place but who is perhaps not entirely listening to me, made a claim that crime in London was not actually increasing—or that it was doing so proportionally slower than in the rest of the country. There are reasons for that. The significant population of London shows that any percentage increase has a disproportionate effect on crime. Under the leadership of the current Mayor, London is undergoing a surge in violent crime. Since the beginning of his mayoralty, acid attacks are up 65%, knife crime is up 44%, homicide is up 16%, GBH is up 8% and rape is up 36%. Indeed, the chairman of the London Police and Crime Committee has launched an inquiry into why policing in London is failing. He says that the rise is not only unacceptable but deeply troubling

Back in April, seven people were murdered in the capital, and when asked repeatedly whether he had met the bereaved families, the Mayor told LBC Radio: “No, I haven’t spoken to the bereaved families. I’ve got a deputy mayor and a police commissioner...the point is that we are a team.’’ Well, I can say that, no, they are not. We introduced police and crime commissioners so that someone was accountable—so that an individual could be held responsible. That job is held by one person, and in London it is the Mayor. He may have a team supporting him, but he must take the lead, show leadership and stop hiding behind his employees. His standard response to any criticism is to release a press release, but given the fact that he has increased the budget of his press and public relations team to £2.5 million, he has time to do that. Recently, he put out a press release asking schools to take up his knife wand policy, which is laudable in its aspiration, but he had a take-up rate of just 2.4% of London schools. That has to be wrong, and it is not keeping our children safe

In addition to the legislation that we are discussing today, there are lots of other things that the Mayor of London can do to tackle knife crime."	0
gb34389	cb47b5f3a9a176d4bf716197e4ac5017	M	"I welcome the fact that the Government have allocated two days for this debate. This is an opportunity to remind the House that although all Members considered the same evidence, presented to the House by Mr Blair, some—from all parties—came to a different conclusion from others about whether military action was timely or legal

The hon. Member for Plymouth, Moor View (Johnny Mercer) is no longer in his place, but I thank him for the service that he has given this country, as have other Members. I reassure him that although I, along with many other Members, marched against the Iraq war, I have always been fully supportive of our troops who were dispatched by our Government to fight that war, or indeed any other war. I have no criticism of them; I might have some for their senior officers, but that is a different matter

Since the publication of the Chilcot report, Lord Campbell of Pittenweem has provided a helpful summary of events in a speech in the House of Lords: “We know that the Cabinet was not provided with the full, detailed opinions of the Attorney-General. Sir John Chilcot forcefully finds that that was not proper and should not happen again…He found that military action was not yet the last resort, that diplomatic options were still available, that there was no imminent threat, that Dr Blix and Dr ElBaradei were still able to fulfil their responsibilities, and that there were conflicting views about Resolution 1441. When you add to that Article 2 of the United Nations charter which prohibits regime change, it is a legitimate judgment that this was not a legal war.”—[Official Report, House of Lords, 12 July 2016; Vol. 774, c. 135.] We also heard from Lord Tyler, who said that Chilcot was explicit that “going to war without a majority in the United Nations Security Council ‘undermined the authority of the UN’.”—[Official Report, House of Lords, 12 July 2016; Vol. 774, c. 144.] The Liberal Democrats have always put great stead on the importance of supporting the United Nations

In the same debate, Lord Beith focused on some of the inadequacies in preparation, from a military perspective, by the Ministry of Defence, and asked why there was inadequate preparation for the known dangers of improvised explosive devices, and a failure to provide adequately armoured vehicles. I would therefore like to speak for a few minutes about the focus on post-conflict reconstruction—an area that has not had much of an outing today. Better planning and preparation for a post-Saddam Hussein Iraq might not necessarily have prevented the events that have unfolded in Iraq since 2003, but Chilcot identified the major issue that there was no planning to speak of at all for the post-conflict stage

Before I was elected, I worked in project management, and a cursory examination of paragraph 590—on page 78—onwards of the report’s executive summary highlights that if we consider the work done in Iraq as a project, it failed the most basic tests of initiation and execution for even the smallest project. For instance, is it clear who was responsible for which tasks? Paragraph 593 says no, and that “the UK assumed that the US would be responsible for preparing the post-conflict plan”

Were there any contingency plans? Paragraph 601 says that none were made for the possibility of the UK being drawn into a huge commitment of UK resources. Is there clarity about who had the power to take decisions? Paragraph 603 stated that no one had sufficient authority “to establish a unified planning process across…the FCO, the MOD, DFID and the Treasury.” Was it clear who was in overall control? Paragraph 609 states that no single person was in charge of “overseeing all aspects of planning and preparation”

Were sufficiently trained and experienced people available? Paragraph 610 states: “The FCO…was not equipped by past experience…to prepare for nation-building of the scale required in Iraq,”

Were the assumptions challenged? Paragraph 618 states that assumptions were not systematically challenged, and that in fact, they were very seldom challenged. Any project manager—even the most junior one—in IT, construction, or any other field, who designed a project that was as poorly planned, initiated, resourced and executed as this one, would have been sacked. Yet in 2002-03, our Government planned to invade a country, support regime change, introduce democracy, and rebuild the Iraqi infrastructure without so much as a plan written on the back of a fag packet. This lack of planning for the post-conflict period was one of the most shocking aspects of the Iraq war

In conclusion, the Iraq war and its legacy—internecine religious war, some 180 UK troops killed, many casualties, car bombs, suicide bombers, hundreds of thousands of dead Iraqi citizens, millions displaced and instability—reverberates around the region to this day. We can argue about whether this was all linked directly to our intervention in 2003, but I do not think anyone could claim that our intervention in 2003 helped to stabilise Iraq—on the contrary. What we need from the Minister today is reassurances that the UK Government will never, ever again launch into such a reckless adventure on such a flimsy premise, with so little preparation. I wonder whether the Minister will be able to give us that guarantee."	1
gb39099	7919f0148fb004383d6a71253e27f8a4	M	"To ask Her Majesty’s Government what is their assessment of the current and future level of services for the collection of recycled materials and other refuse from domestic properties.


My Lords, I beg leave to ask the Question standing in my name on the Order Paper. In doing so, I remind the House of my registered interest as an elected councillor.


My Lords, as a neighbourhood service, refuse collection and recycling is subject to some of the worst cuts, which are being enforced by the Minister’s department and not Defra. As an example, in Lancashire, the county council is the disposal authority and has been providing an annual grant of almost £1 million to each of the collection authorities—the districts. It is scrapping that grant from next March because of its own financial problems imposed by the Minister and his team. This will inevitably reduce the amount of recycling, the frequency of collections and the quality of service. What does the Minister have to say about that?"	1
gb36068	e771dadc12f079aac77a97f83b69706f	F	"My Lords, I made my maiden speech some 12 years ago on the overregulation of universities and I cannot resist returning to that subject. Our worldwide success is now under threat: the Government are risking killing off the goose that lays the golden eggs, instead of cherishing and fostering university autonomy. The autonomy of higher education is not only valuable to the universities and their surroundings; it is the hallmark of a democratic and civilised, progressive society. You can be sure that when the Government interfere in who may teach and who may study at universities and which universities may exist, the entire system of democratic governance is under threat. In the 1930s, thousands—some of whom were future Nobel laureates—fled central Europe to come here. Now they flee from universities in the Middle East, Zimbabwe and China. Our universities’ autonomy is affected by low salaries, short-term employment, lack of tenure and, now, gagging clauses on former employees. The risk inherent in the Bill, which focuses so much on teaching excellence, is that it neglects the very thing that lays the foundation for excellence and established the global dominance of our UK universities, which are a haven for the best threatened academics in the world

There are some limits in the Bill on ministerial interference in certain respects, but they do not add up to a clear and consistent safeguard for academic autonomy. On the contrary, by protecting that principle only in some cases it is left open to interpretation that other areas are not so protected. If the Secretary of State may issue guidance about particular courses of study, and if a government quango can shut down an existing university, then autonomy is curtailed. The power granted to vary and revoke degree-awarding powers of any university, regardless of its length of establishment, is a dangerous weapon in the hands of the OfS. It could also be used to coerce universities and make them toe the line in the face of, say, pressure by the Government to respond to short-term market forces or perceived national needs

On uniformity of excellence in teaching, I always say that Isaiah Berlin’s PowerPoint would not have been up to scratch, and Stanley de Smith, the originator of the law of judicial review—in the news every day now—would have been castigated for talking way above the heads of his audience while smoking on the edge of the platform, which was acceptable in those days. Nearly all academics who made a difference did so precisely because they did not conform to the bureaucratic ideal. The culture of box ticking and moving lecturers around as if they were footballers for transfer is already taking hold. The system of research funding has boosted elite universities at the expense of others, as a certainty. The teaching excellence framework will make this worse. Wealth creation and higher salaries for graduates needing to be ready for employment in business and market-driven schemes will, in themselves, do nothing to engender the spirit for which our universities are renowned and which brings—and I hope will continue to bring—to them the most ambitious and creative students from the Far East, Russia, the United States and India."	1
gb29565	9ab32921f636ab1725fd557ab5b1ce56	M	My Lords, I entirely agree with the remarks of the noble Lord, Lord Stevenson, and my former noble friend, the noble Lord, Lord Fowler. I appreciate that the Minister is in a difficult position here in that he is speaking with his master’s voice but does he really think it is fair that a policy to give free television licences to people aged 75 and over, which is in the Tory party manifesto and has absolutely nothing to do with the BBC, simply imposes the cost on the BBC? I ask him to say what he thinks rather than what his master tells him to say.	1
gb52432	db06a7020a49174774049d1cbfe0f365	M	My Lords, I thought this would be a convenient point to confirm the plan for the February half-term recess. There will be written confirmation of this in the Royal Gallery and in tomorrow’s Forthcoming Business. Subject, as is always the case, to the progress of business, we will rise for half-term at the conclusion of proceedings on Thursday 11 February and return on Monday 22 February. I am afraid that I am not yet in a position to announce any further recess dates. I understand that certainty in respect of Easter would be welcome at the earliest opportunity, not least by the staff of the House, who continue to support us with such skill and dedication. I will make a further announcement as soon as I am able to.	0
