id	speaker	sex	text	label
gb22575	2938ed2c5835af5efa19b11be6bf76bf	F	Yesterday, the Government announced that both Hyndburn and Rossendale have been identified as two of the 109 places for levelling up for culture, meaning that they are a priority for additional investment for our fantastic arts, culture and heritage across Hyndburn and Haslingden. Does the Leader of the House agree that this is exactly what we mean by levelling up and putting Hyndburn and Haslingden back on the map? Will he allow a debate in Government time on how we make sure that places such as Hyndburn and east Lancashire are at the heart of the Government’s levelling-up agenda?	1
gb06794	6b81f34515edc74599e90c9bd2854989	F	"I completely agree

The Bill is made up of 11 clauses, and it makes changes to the current legislation on the administration of certain social security benefits. It prevents a claimant in receipt of certain social security benefits from having their benefits reduced or restricted unless two requirements have been met

I will focus on the first requirement. We want to introduce a formal code of conduct and a list of sorts, whereby an individual’s personal circumstances must be taken into account before any sanction can be applied. The Bill would also require that, before drawing up and reviewing a claimant commitment, which many individuals I have come across simply sign in the same fashion as most of us say we have read the 300-page terms and conditions when we buy a phone, download something or update our phone, the person has to be given advice—not guidance—on their rights and entitlements, and that advice has to be in writing

Secondly, the Bill requires claimant commitments to include details of the person’s caring responsibilities, mental health, physical wellbeing and housing situation, before any sanction can be applied.


I hope the hon. Gentleman will forgive me if I did not explain myself clearly enough. What I am saying is that formal written advice, not guidance, has to be given to people so that they can fully understand what a claimant commitment means. I have come across lots of people—not just in my own constituency office—who have signed a bit of paper that has been shoved in their face, thinking it means they will get their benefits, but without fully appreciating or having been told exactly what it means. Part of the reason they are sometimes not told exactly what it means is the lack of clear and concise instructions for jobcentre staff. That is what I am trying to formalise in the Bill."	0
gb10252	68e22e38b9153aa91b8f6f426ee118f7	M	"My Lords, I am conscious of the hour and shall try to be as brief as I can with what I am sorry to tell your Lordships is a rather technical proposed new clause. Therefore, what I have to say may be slightly tedious, but the new clause is intended to be helpful to the Government

The new clause suggests a way in which the UK and the EU 27 working together—however improbable that may appear at times—could resolve some of the issues around the provision of financial services from the UK to the EU 27 and, perhaps as importantly, from the EU 27 into the UK. It is not a fully worked out scheme and could not be at this stage. To be capable of adoption, it would require agreement in the Brexit negotiations. It is, however, pretty much in line with the Prime Minister’s proposals in her speech at Mansion House on 2 March and the Chancellor’s in his speech on 7 March, so it might just be an acceptable way forward

The importance of the financial services sector to the UK economy and the significance of the Brexit process to the sector are well understood by your Lordships. What is often called the City is not just London, with its leading position as a financial centre; it is important to the UK as a whole. Of the 2.2 million people who work in financial and related professional services in the UK, 1.5 million work outside London

My new clause proposes a mechanism by which this very important sector might operate to best advantage in the UK and in the EU 27 after the UK’s withdrawal from the EU. I would like to be able to claim that this proposal is all my own work but, in reality, it is based on work undertaken by the International Regulatory Strategy Group, a practitioner-led group drawn from across the UK-based financial services sector, co-sponsored by the City of London Corporation and TheCityUK

The new clause is based on the principle of mutual market access rather than the EU’s third country equivalence regime. To quote the Chancellor in his speech last Wednesday, “that regime would be wholly inadequate for the scale and complexity of UK-EU financial services trade”

The basis of the proposed new clause is the requirement to produce a report on market access set out in subsection (1). Currently, cross-border access for firms is given by passporting, as it is known, under the single market directives. A supplier of financial services obtains authorisation in the form of a licence from the regulator in its home country and that will then allow it to operate in any other member state without needing to obtain a separate licence from the regulator in that state

Inevitably, passporting will disappear when the UK leaves the EU. The proposed new clause requires a report to be produced detailing the arrangement which might take its place, to enable trade to continue without the need for local licensing. Essentially, the arrangement seeks to confer mutual market access between the EU 27 and the UK without local licensing based on the terms of a free trade agreement

This is, admittedly, ambitious, but needs to be seen in the context of the current arrangement of complete alignment and passporting. If a licence-free arrangement cannot be fully agreed, the requirement for a licence for international trading should be applied only where strictly necessary. The overarching objective to allow this arrangement to work would be, to quote the Prime Minister’s Mansion House speech, based on, “the ability to access each other’s markets, based on … maintaining the same regulatory outcomes over time”

Proposed subsection (2) sets out what needs to be achieved to make this aspiration reality

I should make it clear that these paragraphs do not require that the regulatory requirements are the same. Rather, the objective is to frame the criteria for mutual market access as being that the UK’s and EU 27’s requirements are sufficiently aligned to enable the desired regulatory outcomes to be achieved. Of course, the financial regulations in both the UK and the EU 27 will change over time—and at times, quite dramatically. Resolving this problem is covered in subsection (2)(e), which covers the need to set up a forum for regulatory alignment, a joint UK-EU 27 body whose functions are set out in subsection (3). This forum would have a big role in sorting out the problems arising from regulatory divergence. The joint UK-EU 27 forum would facilitate proactive and co-operative engagement between the UK and EU 27 to resolve the problems

I could expand further on the detail and, of course, I have not attempted to cover in this proposed new clause the consequential issues, such as arbitration and enforcement mechanisms. That alone is a subject on its own and bears on the arrangements for the independent institutional structure which replaces the ECJ’s oversight. I hope, however, that what I have set out would provide a collaborative, objective framework that is reciprocal and mutually agreed, and could be relied on by business. Indeed, it may be a framework which could also be adapted to business sectors beyond financial services. I beg to move."	1
gb01391	bba864d27d5ca854d013335c0ecf78a1	M	"My Lords, we have tabled this amendment to add another property dimension to the register of persons with significant control. There are a variety of considerations as to the way we do that, consistent with the notions of transparency we are trying to bring in. We were minded to table the amendment to probe the Government on this issue largely as a result of Transparency International’s very interesting report on properties in London being bought through offshore corporate secrecy. We have tabled this amendment to try to deal with this issue in the context of the persons with significant control register, where they use a holding company to acquire these properties. The amendment would establish a register of persons with significant control for property

Research that analysed data from the Land Registry and the Metropolitan Police Proceeds of Corruption Unit found that 75% of properties whose owners were under investigation for corruption made use of offshore corporate secrecy to hide their identities. Since 2004, more than £180 million-worth of property in the UK has been brought under criminal investigation as the suspected proceeds of corruption. However, this is believed to be only the tip of the iceberg as the scale of proceeds of corruption invested in UK property is understood to be considerably higher. Indeed, more than 75% of the properties under criminal investigation use offshore corporate secrecy. Some 36,342 London properties, totalling 2.25 square miles, are held by offshore haven companies, invariably through UK corporate entities. Of these, 38% are in the British Virgin Islands, 16% in Jersey, 9.5% in the Isle of Man and 9% in Guernsey. Almost one in 10 properties in the City of Westminster, 7.3% of properties in Kensington and Chelsea and almost 5% in the City of London are owned by companies registered in an offshore secrecy jurisdiction

According to the latest figures, which cover October 2013 to September 2014, estate agents contributed to only 0.05% of all suspicious activity reports submitted. This figure does not match the risks posed by money launderers to the UK property market, the distortions created or the problems associated with the amount of money involved. It is important to understand that the overall value of these transactions in the report alone, which is only part of what can be easily identified, is, on rough calculations, between £100 billion and £250 billion

Naturally, this amendment is insufficient by itself to tackle the problem and will not deal entirely with these sorts of issues and the distortions to the market that the corrupt money brings. A debate about how transparency should be established over who owns the companies that own so much property in the UK through making such transparency a Land Registry requirement is for another Bill at another time. However, this provision is useful as a result of the frequent structures that are developed to hide ownership, largely by establishing UK holding entities. This Bill provides an opportune moment to take our first step in addressing this. It will not address the problem but it is a step in the right direction. I beg to move.


My Lords, there is certain irony in a Government who used the company wrapper on the purchase of property as a means of enhancing taxation perhaps not having been alive to the considerable opportunities that the amendment may present in the long run to deal with a variety of other things

Aside from that, I thank the Minister for her reply. Uppermost in our considerations, in this and other amendments that we will come to, is ensuring there is the right level of transparency to ensure the integrity of how this country’s financial system operates. That is a goal we share. Both parties feel that, over time, they have dealt with the issue, only to find that problems come up again. It will constantly be work in progress and there is no step that one can take that will be sufficient to give everyone confidence that these matters will be dealt with. It would be useful for the Government to examine this area further. It is not a question of size or numbers. The reason that this problem is manageable is that a smaller number is involved, as opposed to the large mass of homes, and there will be little impact on the larger, law-abiding mass of people

I am encouraged by what the noble Baroness has said. It is encouraging that we are looking to amendments that produce further enhancements to make sure that the ambitions that she has set out are fulfilled. I hope that she is sympathetic to them. I beg leave to withdraw the amendment."	0
gb06060	563e0a65bdb69c69ef5749157bcfe29f	M	The Secretary of State will know that in Birmingham grammar schools have existed alongside comprehensive schools for decades. Nobody argues that the King Edward schools are anything other than good schools, and they do collaborate with other schools. The point is, and I put this to the Secretary of State, that their existence has not changed and cannot change the life chances of the majority of children in Birmingham, including in terms of tackling the issue of underachievement of white working-class areas such as the one I represent. She suggests that she does not want structures to get in the way of standards. I put it to her that by making the expansion of segregation and selection the centrepiece of her ambition, her boss the Prime Minister is actually going in the opposite direction, and that whatever else this is about, it is not about schools that work for everybody.	0
gb01813	6d08c66b5a1e5c85fd73ec0df0845a4a	M	"This is a difficult and somewhat moving moment in which to give a final speech in Parliament, made impossible by the need to compress 38 years of thoughts into five minutes of gabble. I realised that it was time for me to go when I found that, although I was still able to ask smart questions in the Public Accounts Committee, I was totally unable to hear the answers. That made it difficult to reply

It is more difficult for a Back Bencher to leave than for the big beasts, so many of whom have spoken today. I have to report that I have not, so far, had any offers of £6,000-a-day jobs—not even £6.50 has been talked of. There has been no suggestion that I should mosey along the corridor to the hospice down there, although I have been allowed to dine twice in the Barry Room, perhaps as a preparation for going there

The reaction of constituents has been less than sentimental. I have here a letter from yesterday’s Grimsby Telegraph that says: “what has Austin Mitchell done for Grimsby??...He has been leading or hud winking the true people of Grimsby all these years. Unfortunately when I return to my beloved Grimsby it does not resemble the Town I grew up and was so proud of. The streets are neglected the roads are in need of repair. I see a lot of misfortunate people in the streets of our main town centre wondering aimlessly in the day. Where has our spirit gone? No thanks to you Austin Mitchell”

Well, I am sorry to have made such a botch of the job, but I have worked hard for Grimsby

Thankfully, I have had no higher ambition than to be a Back Bencher, and the Labour Front Bench has agreed with that ambition and kept me as a Back Bencher, so I am speaking today as a Back Bencher

The best part of this job has been fighting for Grimsby. Our constituency has been sadly maligned by programmes such as “Skint” and by Sacha Baron Cohen’s forthcoming programme on Grimsby, which portrays us as a lot of under-educated Millwall fans. In fact, it was filmed in Tilbury rather than Grimsby. We have been sadly neglected because all the goodies that Government hand out tend to go to the bigger cities with bigger populations and more MPs. We have suffered more from the cuts. I think I have been able to achieve things for Grimsby, such as compensation for the fishermen who lost their jobs in the Icelandic fishing dispute, raising the status of the college, getting Europarc and the jobs that went with it, and Grimsby Fish Dock Enterprises. That has been the joy of my existence. I am happy that my Labour successor will carry on that fight for Grimsby with all the vigour and courage of somebody younger and more dynamic than I am. I am happy that better times lie ahead for Grimsby, because we shall become the centre of the North sea wind turbine industry, with maintenance and supply carried on by Grimsby Fish Dock Enterprises and construction carried on by the Able UK construction site at Stallingborough

I am sad to be giving up the little platform of power that we have as MPs, because from it we can ask questions, taunt the Executive, and push causes. Perhaps I have pushed too many in my time, but it has been a very interesting and rewarding role. I am sad to be leaving the Select Committee, because Select Committees have been a joy of our existence. We can no longer control the Executive. We can check the Executive, as we did today, but that is only when they do something daft. We cannot control them; they control us. The job of Back Benchers, and indeed Parliament, is to heckle the steamroller of the Executive as it drives over us. However, we can audit the Executive. That is the useful job that the Select Committees are doing in absorbing so much energy and giving us such a rewarding role to replace the roles that have faded away as we have lost power as MPs. We are the auditors of the system—the auditors of power. We audit its mistakes and its policies: what it is doing wrong and what it is doing right. We need to develop that role. We are all auditors now—let’s go for it!"	0
gb21184	40f2320fd187618101fe746d8cf8fe12	F	T7. I thank my right hon. Friend the Chancellor for £19.8 million from the levelling-up fund that will put Eastbourne on the map and really bill it as the gateway town to the South Downs national park. I also thank him for the investment that sits behind the kickstart scheme, which has so far delivered hundreds of new opportunities in my town. I promote the scheme everywhere I go, as I travel from north to south and east to west. Will the Minister join me in encouraging local businesses to step up ahead of the 17 December deadline to provide these golden opportunities for young people in my home town?	1
gb13350	41756959b5dc44f06bf022647c76f4c4	F	"On a point of order, Mr Speaker. Further to the point of order made by my right hon. Friend the Member for New Forest East (Dr Lewis) about people being in tears, I think all of us here are grown up enough to be able to see that we need to do what we feel is absolutely right when we vote. The great Mr Forth used to say that whipping was optional. It is important that we bear in mind that we cannot allow the sensitivities of colleagues over feeling pressurised one way or another to stop us having a full choice. I am aware of 30 colleagues who have changed their minds on the meaningful vote, so I absolutely do not feel that those of us who have not committed to it yet should not have the ability to change our minds and have it back again. I am feeling rather frustrated that the two options that I supported yesterday will probably not make their way through the beauty contest, as I have described it, and I therefore reserve the right to wish to have meaningful vote 3, if am to pair it off against what I now see as the ugly sisters of the options.


rose—"	1
gb22429	be3b60861475950fc34c458eb5c0c312	F	"We regularly hear in this Chamber about choices between heating and eating. That is a tough reality for many, but it does not have to be like this. The cost of living crisis and food insecurity sit at the Government’s door. Over the last two years, the Government have had to take some serious action to deal with the furlough scheme and the speedy NHS roll-out of the vaccine, and those were indeed the right outcomes. However, the £4.3 billion in covid loans written off by the Treasury as wasted money, the £37 billion wasted on track and trace and the Government contracts given to their mates are all unacceptable. While public money is not being managed well by the Government, we have seen individuals and families attending food banks and asking for food that they do not have to cook, so that they do not have to use their ovens. Imagine it—no heating, no hot food and no excess money to buy white goods, furniture or clothes. Universal credit just does not go far enough

Low-wage earners are squeezed to the maximum. They are experiencing rises in private rents, in fuel prices, in national insurance contributions and, of course, in food prices. Universal credit has been reduced at a time when it is needed the most. The Salvation Army in Catford has said: “Money is not going as far as it should be to cover all expenses.” We know that, but the question is: do the Government care? If they care, what are they doing about it? The Government have a track record of increasing poverty, or poverty being increased while they are in government.


My hon. Friend is absolutely right. The Government’s track record is one where they are not doing what is needed for people in poverty and experiencing poverty. They are actually helping their own, and that comes down to one rule for them and another rule for everyone else

The Government are not fit to govern our country due to their failed promises and decisions time and again. The Prime Minister promised that we would take back control when we leave the EU, with lower fuel prices, control of gas and oil and having more to invest in our NHS, but this could not be further from the truth. There are solutions to eradicate the burden of hunger and improve the standard of living to keep families warm and fed, but this Government lack the political will to do so."	0
gb04816	9c5d3cb565b39c8fdeb43f003047429e	M	"17. What steps his Department is taking to help young people into employment.


In my constituency of South Leicestershire, we have seen a welcome fall of 81% in the youth claimant count, from 505 in 2010 to 95 now. That has been achieved through the strong joint working between my right hon. Friend’s Department, local authorities such as Blaby and Harborough District Councils, local enterprise partnerships, and not least businesses. Does she agree that it is through empowering and devolving responsibilities to those closest to the communities that we are most able to provide the support needed to help young people to get back to work?"	1
gb01524	da66e6d8dbf91e974345270de140f897	M	I draw attention to my interests in the register. As the Minister clearly has difficulty with the figures, may I remind him that the highly authoritative UK housing review, published last week, shows very clearly the figures for the number of new social rented homes started in this country in each of the years from 2009-10 to 2013-14? In 2009-10, the last year of the previous Government, 39,000 social rented homes were started. In 2013-14, 3,961 were started. Those are the figures, so will the Minister now own up and apologise for that appalling record?	0
gb22566	159a1b744b4975c92b491eeee9d2728d	M	"My Lords, what a treat it was to listen to the wonderful maiden speech from the noble Lord, Lord Moore of Etchingham. Let us hope for many more in this Chamber

I hope noble Lords will forgive me if I speak to just one aspect of the Bill: photo identification. The Elections Bill will implement photo identification in polling stations in UK parliamentary elections in Great Britain and local elections in England. Councils will offer a free voter card if an elector wants one. Some form of photo ID is needed to deter and prevent personation fraud. At present, it is harder to take out a library book or collect a parcel from a post office than it is to vote in someone else’s name. In 2003, the last Labour Government introduced photo identification at polling stations in Northern Ireland. It has helped prevent election fraud and has not harmed voter participation. Labour Government Ministers said then that: “Personation at the polling station will be made much more difficult by the requirement for all voters to provide a specified form of photographic identification … The measures will tackle electoral abuse effectively without disadvantaging honest voters … to ensure that no one is disfranchised because of them.”—[Official Report, Commons, 10/7/01; col. 739.] They said they would not be introducing the measure if they believed that thousands of voters would not be able to vote because it

If Labour now thinks identification to vote is so wrong, why is it not campaigning to repeal its own laws? Should electoral fraud be tolerated in Great Britain but not in Northern Ireland? Does Labour believe that most European countries which require photo ID engage in so-called voter suppression? Many constituency Labour parties currently require two types of voter identification to vote in Labour Party candidate selections—members are told to bring photo ID. Shadow Minister Cat Smith has attacked voter ID, saying we should consider “how difficult it is for so many people in this country to have access to ID, because it is expensive—£80-odd for a passport and £43 for a driving licence.”—[Official Report, Commons, 7/9/21; col. 210.] But photo ID in either of those two forms was required to attend the 2019 and 2021 Labour Party conferences. This is political opportunism by the Labour Party

Labour has claimed that the rollout of individual electoral registration in Great Britain, as used in Northern Ireland, would lead to mass disfranchisement, yet the electoral register in the 2019 general election was at its highest ever level. Its shrill claims on voter identification are similarly bogus and are also shown to be false by the extensive Northern Ireland experience and the 2018 and 2019 pilots held in some areas of England

There have been no reported cases of polling station personation in Northern Ireland since the law changed in 2003. Indeed, the Electoral Commission observed in 2015 that “there have been no reported cases of personation. Voters’ confidence that elections are well-run in Northern Ireland is consistently higher than in Great Britain, and there are virtually no allegations of electoral fraud at polling stations”

Furthermore, in its 2021 public opinion tracker, the Electoral Commission did not record a single Northern Irish respondent reporting “I don’t have any ID / I wouldn’t be able to vote”

International election observers have repeatedly called for the introduction of identification in polling stations in Great Britain, saying that its absence is a security risk. The Organization for Security and Co-operation in Europe, the OSCE, has said that “serious consideration should be given to introducing a more robust mechanism for identification of voters.” Furthermore, our own Electoral Commission has called for the introduction of identification in Great Britain for many years, at least since 2014. With regard to some noble Lords on the Opposition Benches stating that there is very little voter personation in our elections and that there has been only one successful prosecution, by definition personation is a crime of deception. A low number of reported cases equally suggests that such deception may not be detected. Personation is very difficult to prove and prosecute. Data is limited by the nature of the crime

Finally, on the possibility that photo identification might deter hesitant minority groups from voting, I find this view somewhat patronising. Electoral fraud undermines the fundamental right to vote in free and fair elections. It deprives voters of their voice and their ability to have their say. Evaluations of the 2019 election pilots found that voter identification increased confidence among ethnic minorities that elections were free from fraud and abuse to 97%. Confidence also increased among younger voters. The Electoral Commission’s research has warned that residents are at greater risk of electoral fraud in ethnically diverse areas. I commend and support the Bill."	1
gb04245	a0e3dd295be50c7558719d61be33e9f0	M	As the right hon. Member for Leeds Central (Hilary Benn) said, and as the Minister accepted, a humanitarian crisis of unprecedented magnitude has unfolded in Yemen. As we learned from the United Nations last August, Yemen in five months is like Syria after five years. It is critical that humanitarian aid gets into the country and that, for those purposes, the Red sea ports are opened up. Will the Minister say when he expects that to happen and what we and others are doing to ensure that it happens?	1
gb01337	26e320821b4fd2c3b667c1da322385cc	F	"I have been reflecting on the function of Back-Bench debates. It is important that we get things out of them rather than just listen to ourselves. This is a debate about an issue on which there is not an enormous difference between parties. The first task of such debates is to move culture on; the second is to do things and get allies to change things; and the third is to advance policy

On shifting our culture in relation to the role of women, I want to give the media some faint praise. It is great that the BBC has aired the documentary about the rape and murder of a woman in India. It is deeply shocking that the documentary has been banned in India and utterly horrifying that Mukesh Singh, who was responsible for the murder, suggests that women are more responsible for rape because they go out late at night and look pretty, as though men are helpless in the face of how women look. We can use this Chamber to make it clear to each other, the UK media and India that that attitude to women is unacceptable, that it damages the reputation of India internationally, that we are standing up against it and that we are proud that we have shown the documentary in the UK

The media have done another helpful thing in relation to women and politics. Michael Cockerell’s recent programme about this House started with two young women MPs. It was very important to be able to see that the activists and Members in this House who represent constituencies are not just fusty old guys in suits—I speak as a fusty old woman in a suit—but represent some of the different parts of our society. It is a failure in democracy that people are becoming less committed to believing that it is the best way to run a country or, as Churchill put it, the worst form of Government except for all the others. People feel less comfortable about it and I think that one of the ways in which we can make them feel more comfortable is by letting them see people like them in this Chamber. It is a big challenge for all of us to make sure that the diversity of all our communities is represented in Parliament

When Mr Speaker was in the Chair, he challenged us to name women whose portraits should be in this place. I nominate Baroness Ros Howells from the other place, who did so much, following the fire that killed so many teenagers in Deptford, to bring that evil murder to light and get justice for the community. Perhaps Mr Speaker will read Hansard and commission a portrait of her

I started by talking about the rape and murder in India. We have to focus on how many women are murdered, because it is a terrible problem across the world and in the UK. The recent Femicide Census showed that 694 women had been killed by men over four years and that 46% of them were killed by men they loved.


Yes, I do—that is absolutely horrifying—and I am really worried that the reduction in quality refuge provision for women who are at risk means that more women will be murdered

As I have said, we should not just shift our culture and understanding, but change things. I invite every Member to vote on Tuesday week for a real change for a very vulnerable group of women: domestic workers who are grossly exploited by their employers. The other place has tabled an amendment to the Modern Slavery Bill and we have an opportunity to support it when it comes back to this House. I am absolutely certain that the Government have no intention of doing that, but following this debate we could decide that our commitment to those women—bold, brave women who have their passport taken away and are expected to sleep on the kitchen floor and, in some cases, to work for 24 hours for no money—is more important than our commitment to our party Whip. If we did that, we would demonstrate that this debate expresses solidarity among women—because, overwhelmingly, domestic workers are women and they are enslaved here in Britain—that we will not put up with it and that we will be prepared to stick out our sharp elbows and make a difference for that group of women

As I have said, the third role of Back-Bench debates is to advance policy. Over the past few years I have been banging on about older women—a category that I never particularly expected to get into, but it crept up on me and bit me on the bum. It is a real issue that the peak earning point for men comes when they are in their 50s, while the peak earning point for women comes when they are about 40. The narrowing of the pay gap is being achieved not by Government policy, but by history, because, although it has narrowed for younger women, it is enormously wider for older women

It is great for Government Members to say, as the right hon. Member for Chesham and Amersham (Mrs Gillan) has, “Look at all these people we’ve taken out of tax,” but if we look at women’s income, we will see that the majority of them have not benefited from that. The average pay of women entrepreneurs—lone, self-employed women—is £9,600, according to the Office for National Statistics. That group of women has not benefited one jot from the increase in personal allowance."	0
gb17935	40ab378b809f9c4f17db8807a4488cb1	M	"What steps he is taking to ensure that local authority funding is used to tackle regional inequality. [R]


I thank the Minister for that response. He will know that since 2015, South Yorkshire has received £363 million from the local growth fund—money that has created 15,000 jobs, funded the revitalisation of town centres and supported investment from companies such as Boeing and McLaren. What plans does his Department have to extend this crucial pipeline of funding beyond next March, so that Mayors and local leaders can rebuild their economies?"	0
gb11009	1d96e4039b106e6ca58625a437a210a9	M	I thank the hon. Gentleman for his question. Yesterday, I spoke to the chief executives of both House of Fraser and Poundworld to properly understand the challenges that those businesses face and what Government can do to support them. The hon. Gentleman talks about a sector deal. I politely point out that it was this Government who had to take action to bring together the Retail Sector Council, a forum in which to develop policies. While the Labour party sits by and watches, this Government are getting on and working with the retail sector to protect those jobs.	1
gb00345	c3c41ddb2e574dc886682ee1e552abf6	M	My noble friend referenced me in saying that doctors were overoptimistic. What I said was that one review of evidence has found that fewer than one in four patients outlived the prognosis when their clinicians predicted survival of six months or less. I said that that research rather suggests that doctors have a tendency to be overly optimistic about how long people will live, because it shows that when people thought they had six months to live, actually a large number of them failed to get through the six-month period.	0
gb10255	337a307f65f8a55c8e26a41d789ad648	F	The automotive sector is crucial to UK industry. It employs 814,000 people and we are all proud of British car manufacturers, including the iconic Rolls-Royce and Jaguar. In recent weeks, however, President Trump has revealed an appetite for a trade war that began with the announcement of steel tariffs and now includes threats to put tariffs on EU cars, which could hit our industry hard. Will the Secretary of State tell this House what he is doing to avoid a trade war with the US? Should such tariffs come into play, what will he do to protect our steel and automotive sector?	0
gb01064	87a62faf685fac6d9c48c449cd3fd8e1	M	"My Lords, I support Amendment 28. Before I set out why I think the independence of the commissioner is of central importance, I want to place on record my thanks to the Minister for hosting so many meetings between Committee and Report to hear the views of Peers and to help to update us with the latest thinking from the Home Office. In relation to the clauses that we are discussing, I thank the Minister for arranging a helpful meeting with the commissioner-designate

I welcome the amendment, because it will provide a solid foundation for the independence of the commissioner, not only in fact but in appearance. I commend the Minister for listening and responding to concerns expressed by your Lordships during the debate and for taking on board the recommendation of our Joint Committee on the draft Bill with regard to this central issue of the statutory safeguards for the commissioner’s independence. Indeed, I believe that I recognise the text of the amendment from our committee’s alternative Bill. I was pleased to hear from the commissioner himself about his vigorous determination to be an independent voice and to challenge, on the basis of evidence, those who were not meeting the necessary standards of action. I am also pleased to know that he had been involved in appointing his staff team

The amendment will protect the independence of the commissioner for the long term, beyond the tenure of the present commissioner or the present Home Secretary. The amendment establishes clearly that although the commissioner, his office and activities are funded by the Home Office, that funding is through a budget allocation which the commissioner can apportion as he sees fit. The original text creates a dependency for the commissioner on the Secretary of State for the most basic equipment, and suggests that his office is embedded in the Home Office. That is no different from any other unit within that department, and it gives the Secretary of State the power to determine what office accommodation, equipment and facilities he or she considers necessary for the commissioner’s functions, with the only requirement being to consult the commissioner. This creates the possibility for pressure to be applied to the commissioner, influencing what he is able to do through providing or not providing certain resources. The amendment removes this possibility by empowering the commissioner himself to determine how his budget is allocated within limits set by the Secretary of State

When the Joint Committee on the draft Bill considered these questions, we were particularly concerned not only about actual undue influence on the commissioner’s activities but about the need for the commissioner to have credibility with the many different groups, agencies and partners that he will have to engage with in his work. A degree of financial independence is key to establishing a clear separation between the commissioner and the Home Office, which the amendment accomplishes

The amendment also gives the commissioner the power to appoint his own staff. This power is also central to establishing the independence vital to the commissioner’s reputation and effectiveness. It ensures that the commissioner will be able to gather a team with the requisite skills to fulfil his plans and objectives, rather than depending only on staff available from within the Home Office. The ability to appoint staff will also strengthen the credibility of the commissioner’s team as there will be less concern about the ability of staff members with loyalty to the Home Office to offer critical analysis of the Government’s policy

If the commissioner is not able to demonstrate clear distance between his office and the Home Office policy machinery, the resulting damage to his credibility, and by extension to his reports and recommendations, could be paralysing. Amendment 28 will ensure that this will not be the case by creating a statutory framework that creates and protects that independence. Vis-à-vis the plea made by the noble Lord, Lord Warner, that the commissioner should have access to Parliament, the commissioner—he is a very strong man indeed—can readily ask MPs or Members of this House to ask questions in the House and to initiate appropriate debates

To protect the independence of the commissioner for the long term, we must ensure that the statute that creates the post lives up to our aspirations of independence. Amendment 28 does this. I offer the Minister my wholehearted support for this amendment."	1
gb07843	86f575ac0471bf00801c6159e2f5e62b	M	"I thank the Prime Minister for advance notice of her statement. I agree with her about how valuable it was that a large part of the EU Council was given over to jobs, growth and competitiveness. That is hugely welcome for the whole of the UK. It really matters that there is economic growth across all 27 member states. The single European market matters to all of us, given it is the largest single market in the world

The last time the Prime Minister came to the Dispatch Box following an EU Council meeting, I asked her what issues she had raised on behalf of the Scottish Government and their priorities. She could not give a single example then, so I am going to try the same question again. Given that this was the last EU Council before the invoking of article 50, can she give an example—just one, please—of a single issue that was raised on behalf of the Scottish Government and their priorities at the Council meeting? [Interruption.] Goodness, there is a lot of hubbub from the Government Benches on this issue. Perhaps they are also keen to hear from the Prime Minister on that. She did not make a single mention during her statement of what she raised on behalf of the Scottish Government. We will all wait with bated breath to hear the Prime Minister answer that question

While the Prime Minister was in Brussels, what discussions did she have about her Brexit timetable? Can she confirm that the plan is to negotiate a deal and that, after that, there needs to be time—time for ratification and for agreement across the EU and its institutions? Will she confirm from the Dispatch Box that that is indeed her plan? The Prime Minister has decided, for one reason or another—I cannot imagine why—to delay the invoking of article 50. Last July, we were told by the Prime Minister herself—I am sure that she remembers saying these very words—that she would not trigger article 50 until she had a “UK-wide approach”. She knows that she has no agreement with the devolved Administration, despite months of compromise suggestions from the Scottish Government. Will the UK Government, even at this very late stage, use the next days to secure a compromise UK-wide approach, or does she still plan to plough on regardless, even though she knows what the consequences of that will mean?"	0
